9/23/21,125.360001,125.419998,123.589996,124.720001,124.720001,1294448
9/24/21,124.690002,125.57,122.610001,123.150002,123.150002,1444124
9/27/21,123.559998,124.900002,122.480003,123.550003,123.550003,1735000
9/28/21,123.230003,126.080002,123.230003,124.980003,124.980003,2235060
9/29/21,125.120003,125.449997,123.519997,124.790001,124.790001,1633848
9/30/21,125.279999,126.870003,124.32,125.879997,125.879997,2056450
10/1/21,124.910004,125.839996,123.599998,123.870003,123.870003,1244828
10/4/21,123.75,124.790001,123.309998,123.949997,123.949997,1073358
10/5/21,124.279999,126.68,124.279999,125.589996,125.589996,933584
10/6/21,126.010002,126.639999,124.580002,126.019997,126.019997,1650922
10/7/21,126.029999,127.5,124.949997,125.139999,125.139999,3128926
10/8/21,125.550003,127.089996,124.730003,125.209999,125.209999,1520210
10/11/21,125.870003,128,125.059998,126.879997,126.879997,1048443
10/12/21,127,127.779999,126.040001,126.900002,126.900002,599265
10/13/21,127.309998,127.699997,125.019997,126.330002,126.330002,955903
10/14/21,126.43,128.139999,125.900002,126.529999,126.529999,1013189
10/15/21,127.160004,127.970001,126.209999,126.620003,126.620003,1221156
10/18/21,126.989998,127.980003,126.620003,127.839996,127.839996,867879
10/19/21,127.989998,127.989998,125.279999,125.739998,125.739998,728117
10/20/21,126.050003,126.389999,124.400002,125.220001,125.220001,947694
10/21/21,125.220001,125.480003,123.519997,125.160004,125.160004,2445249
