37531.44922,38289.21875,31227.33984,34770.58203," 78,469,274,361.00 "
34700.36328,39835.14063,34551.08203,38705.98047," 67,359,584,098.00 "
38795.78125,39776.35156,36581.42969,38402.22266," 56,211,915,803.00 "
38392.625,40782.07813,37905.83594,39294.19922," 51,346,735,160.00 "
39316.89063,40379.61719,37247.90234,38436.96875," 43,210,968,721.00 "
38507.08203,38856.96875,34779.03906,35697.60547," 55,200,191,952.00 "
35684.15625,37234.5,33693.92969,34616.06641," 45,231,013,335.00 "
34607.40625,36400.66797,33520.73828,35678.12891," 31,646,080,921.00 "
35658.59375,37468.25,34241.94531,37332.85547," 39,009,847,639.00 "
37293.79297,37896.73438,35787.08594,36684.92578," 34,639,423,297.00 "
36699.92188,38231.33984,35966.30859,37575.17969," 33,070,867,190.00 "
37599.41016,39478.95313,37243.97266,39208.76563," 35,460,750,427.00 "
39242.48438,39242.48438,35717.72266,36894.40625," 41,831,090,187.00 "
36880.15625,37917.71484,34900.41406,35551.95703," 35,959,473,399.00 "
35538.60938,36436.42188,35304.57813,35862.37891," 28,913,440,585.00 "
35835.26563,36790.57031,33480.64063,33560.70703," 33,683,936,663.00 "
33589.51953,34017.38672,31114.44336,33472.63281," 49,902,050,442.00 "
33416.97656,37537.37109,32475.86523,37345.12109," 53,972,919,008.00 "
37389.51563,38334.32422,35847.59375,36702.59766," 43,576,032,854.00 "
36697.03125,37608.69531,36044.44922,37334.39844," 38,699,736,985.00 "
37340.14453,37408.92578,34728.19141,35552.51563," 37,924,228,550.00 "
35555.78906,39322.78125,34864.10938,39097.85938," 40,669,112,838.00 "
39016.96875,40978.36328,38757.28516,40218.47656," 43,148,914,673.00 "
40427.16797,41295.26953,39609.46875,40406.26953," 46,420,149,185.00 "
40168.69141,40516.77734,38176.03516,38347.0625," 39,211,635,100.00 "
38341.42188,39513.67188,37439.67578,38053.50391," 37,096,670,047.00 "
38099.47656,38187.26172,35255.85547,35787.24609," 36,200,887,275.00 "
35854.52734,36457.79688,34933.0625,35615.87109," 31,207,279,719.00 "
35563.14063,36059.48438,33432.07422,35698.29688," 36,664,034,054.00 "
35641.14453,35721.64063,31295.93555,31676.69336," 52,809,038,594.00 "
31622.37695,33292.45313,28893.62109,32505.66016," 58,964,353,058.00 "
32515.71484,34753.41016,31772.63281,33723.02734," 46,317,108,925.00 "
33682.80078,35228.85156,32385.21484,34662.4375," 33,123,368,116.00 "
34659.10547,35487.24609,31350.88477,31637.7793," 40,230,904,226.00 "
31594.66406,32637.58789,30184.50195,32186.27734," 38,585,385,521.00 "
32287.52344,34656.12891,32071.75781,34649.64453," 35,511,640,894.00 "
34679.12109,35219.89063,33902.07422,34434.33594," 33,892,523,752.00 "
34475.55859,36542.10938,34252.48438,35867.77734," 37,901,460,044.00 "
35908.38672,36074.75781,34086.15234,35040.83594," 34,059,036,099.00 "
35035.98438,35035.98438,32883.78125,33572.11719," 37,838,957,079.00 "
33549.60156,33939.58984,32770.67969,33897.04688," 38,728,974,942.00 "
33854.42188,34909.26172,33402.69531,34668.54688," 24,383,958,643.00 "
34665.56641,35937.56641,34396.47656,35287.78125," 24,924,307,911.00 "
35284.34375,35284.34375,33213.66016,33746.00391," 26,721,554,282.00 "
33723.50781,35038.53516,33599.91797,34235.19531," 26,501,259,870.00 "
34225.67969,34997.66406,33839.28906,33855.32813," 24,796,027,477.00 "
33889.60547,33907.90625,32133.18359,32877.37109," 29,910,396,946.00 "
32861.67188,34042.29297,32318.88086,33798.01172," 27,436,021,028.00 "
33811.24219,34209.07031,33116.01172,33520.51953," 22,971,873,468.00 "
33509.07813,34584.70313,33346.73828,34240.1875," 20,108,729,370.00 "
34254.01563,34592.15625,32697.30859,33155.84766," 24,321,499,537.00 "
33125.46875,33327.10156,32261.41992,32702.02539," 19,120,856,669.00 "
32723.8457,33061.39844,31639.125,32822.34766," 21,376,531,210.00 "
32827.875,33159.64063,31175.70898,31780.73047," 21,300,524,237.00 "
31841.55078,32218.40625,31100.67383,31421.53906," 23,699,476,918.00 "
31397.30859,31935.94531,31223.99023,31533.06836," 18,895,018,942.00 "
31533.88477,32398.99609,31215.49219,31796.81055," 18,787,986,667.00 "
31800.01172,31885.85938,30563.73438,30817.83203," 20,434,789,545.00 "
30838.28516,31006.1875,29360.95508,29807.34766," 23,148,267,245.00 "
